,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,max_watts
30,2,Avondactiviteit,493.8,1615,1729,0.0,Workout,,2003873586,garmin_push_3208740366,2141958912.0,2018-12-06T18:01:28Z,2018-12-06T19:01:28Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.212527, 6.599293]","[53.21253, 6.599194]",,,The Netherlands,53.212527,6.599194,0,0,0,1,0,False,False,False,True,only_me,False,,False,2141958912,0.306,3.8,,,,True,102.7,143.0,False,True,1.0,1.0,0,0,False,4.0,4591892,1,a2003873586,gaxcIq|gg@AR,2,61.5,
31,2,Avondloop,6472.6,2200,2213,12.7,Run,,2001885258,garmin_push_3206331176,2139916938.0,2018-12-05T17:25:22Z,2018-12-05T18:25:22Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.21893, 6.575324]","[53.221078, 6.574627]",Groningen,GR,The Netherlands,53.21893,6.574627,1,0,0,1,0,False,False,False,True,only_me,False,,False,2139916938,2.942,6.2,,,,True,143.0,182.0,False,True,4.6,-2.1,0,0,False,23.0,4591892,1,a2001885258,eaycI{vcg@hDqCk]q_BgFbF_C_FgUbT{A}@qBwIqCzAwAqBeNdYeThS}HbVp@zQ|OtL~`@|gAtGeHpDhDj]ox@,2,76.4,
32,2,Ochtendloop,10030.5,3236,3242,19.8,Run,0.0,1995956650,garmin_push_3199099227,2133737438.0,2018-12-02T09:50:02Z,2018-12-02T10:50:02Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[52.344875, 5.486799]","[52.346006, 5.482648]",,,The Netherlands,52.344875,5.482648,0,4,0,1,0,False,False,False,False,followers_only,False,,False,2133737438,3.1,4.5,,,,True,166.5,182.0,False,True,-0.5,-7.4,0,0,False,114.0,4591892,1,a1995956650,mrn~Hmsn`@_CyAcBjBtA|DgApQiFtJtHlNwC`Ea@fOtRlKj]ndArBjVoEfb@bA`RzJp\jGjHxHbe@|Q~n@|DvHjDOgDXoDqGqRip@gIye@sGcIaJm\m@sSrDe]{@aTk^kgAoR_LNiOfCuFoHoN~EiI,2,79.6,
33,2,Middagactiviteit,1040.9,3166,3534,0.0,Workout,,1987899107,garmin_push_3189241862,2125316513.0,2018-11-27T16:29:39Z,2018-11-27T17:29:39Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.237412, 6.531108]","[53.237447, 6.531306]",,,The Netherlands,53.237412,6.531306,0,0,0,1,0,False,False,False,True,only_me,False,,False,2125316513,0.329,2.3,,,,True,141.0,172.0,False,True,-0.3,-0.9,0,0,False,36.0,4591892,1,a1987899107,y||cIkrzf@Eg@,2,62.4,
34,2,Avondloop,6132.5,1788,1788,9.8,Run,0.0,1986243141,garmin_push_3187189240,2123587529.0,2018-11-26T17:32:38Z,2018-11-26T18:32:38Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218861, 6.574696]","[53.222867, 6.571179]",Groningen,GR,The Netherlands,53.218861,6.571179,3,3,0,1,0,False,False,False,False,followers_only,False,,False,2123587529,3.43,9.5,,,,True,160.7,192.0,False,True,3.0,-2.1,2,0,False,51.0,4591892,1,a1986243141,c`ycIovcg@bBgDa\y~AeGpEoB}E_V`TqDmKqClAkAiBiDxDmJpUyNxJ{KdZAxStOjNt[p|@~D`I`HcHbD~ChRub@,2,82.3,
35,2,Avondactiviteit,6445.1,6498,6807,6.4,Workout,,1977722630,garmin_push_3176812653,2114667150.0,2018-11-21T18:06:30Z,2018-11-21T19:06:30Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218675, 6.574615]","[53.21875, 6.574925]",Groningen,GR,The Netherlands,53.218675,6.574925,0,0,0,1,0,False,False,False,True,only_me,False,,False,2114667150,0.992,6.7,,,,True,123.8,166.0,False,True,3.0,-0.8,0,0,False,31.0,4591892,1,a1977722630,__ycI{ucg@zAqAeBsLyRe{@lKmObd@_Ld@_EwBkSt@g@kAF~BWmAZ`AvYuPjFc@lHhChKsErItB~FqHzOnD|NoH`JjBjIuBlB,2,75.6,
36,2,Middagactiviteit,488.4,3747,3747,0.0,Workout,,1976056337,garmin_push_3174780519,2112927700.0,2018-11-20T16:26:55Z,2018-11-20T17:26:55Z,(GMT+01:00) Europe/Amsterdam,3600.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2112927700,0.13,2.0,,,,True,133.2,169.0,False,True,,,0,0,False,31.0,4591892,1,a1976056337,,2,62.0,
37,2,Middagloop,10018.6,2984,2991,16.6,Run,0.0,1969317753,garmin_push_3166685049,2105937588.0,2018-11-17T10:26:40Z,2018-11-17T11:26:40Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219055, 6.57554]","[53.223994, 6.568943]",Groningen,GR,The Netherlands,53.219055,6.568943,6,9,0,1,0,False,False,False,False,followers_only,False,,False,2105937588,3.357,4.7,,,,True,168.2,186.0,False,True,3.0,-6.2,0,0,False,116.0,4591892,1,a1969317753,e`ycIsvcg@jBwCg\i_BcGvEcBmF{JrIeEmKv@aKSwB{@D`@iDx@Z|KwZoQgcAUjCwOjImBm@mDzCgCuA_RjS}M{@kh@~y@nCtHnHbSsMzN|Hr\bJdWli@~b@~`@zgAtGmHxDpDjKcU,2,83.8,
38,2,Avondactiviteit,529.4,3723,3723,0.0,Workout,,1966600788,garmin_push_3163430018,2103142046.0,2018-11-15T18:00:13Z,2018-11-15T19:00:13Z,(GMT+01:00) Europe/Amsterdam,3600.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2103142046,0.142,2.1,,,,True,142.2,182.0,False,True,,,0,0,False,56.0,4591892,1,a1966600788,,2,61.5,
39,2,Middagactiviteit,2514.8,2865,2865,0.0,Workout,,1960802317,garmin_push_3156577090,2097222198.0,2018-11-12T16:03:37Z,2018-11-12T17:03:37Z,(GMT+01:00) Europe/Amsterdam,3600.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2097222198,0.878,5.4,,,,True,125.4,171.0,False,True,,,0,0,False,15.0,4591892,1,a1960802317,,2,61.8,
40,2,Middagloop,4832.6,1566,1566,6.0,Run,,1959051433,garmin_push_3154371814,2095420140.0,2018-11-11T15:26:01Z,2018-11-11T16:26:01Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218953, 6.575069]","[53.230845, 6.570344]",Groningen,GR,The Netherlands,53.218953,6.570344,0,0,0,1,0,False,False,False,True,only_me,False,,False,2095420140,3.086,5.2,,,,True,158.3,180.0,False,True,3.0,-1.9,0,0,False,43.0,4591892,1,a1959051433,u_ycIevcg@dB}CkAeIwY_uAwGpEiBcF_VfTsAw@iB_JgCnAgAgBaEtEoJfUeQvNeJ~Xj@lP`PpMzPxd@,2,80.7,
41,2,Avondloop,10012.5,2934,2936,24.4,Run,0.0,1953475574,garmin_push_3147731216,2089680480.0,2018-11-08T17:31:50Z,2018-11-08T18:31:50Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219071, 6.575635]","[53.219871, 6.575412]",Groningen,GR,The Netherlands,53.219071,6.575412,10,8,0,1,0,False,False,False,False,followers_only,False,,False,2089680480,3.413,5.5,,,,True,165.1,182.0,False,True,5.1,-6.2,5,0,False,99.0,4591892,1,a1953475574,g_ycI_vcg@vAmDg\o~AoGbEoBaFoJlIcEcKv@eMgRsxAgKjDgCqAsQpTuA_CmGlCeCmBeh@lz@tL`\sMnN`Tpu@ni@nb@r]z`ApB`FlF{G`FdDnX{s@lIaK`AhA,2,82.5,
42,2,Middagactiviteit,456.3,3133,3133,0.0,Workout,,1949616702,garmin_push_3143068819,2085712789.0,2018-11-06T16:35:15Z,2018-11-06T17:35:15Z,(GMT+01:00) Europe/Amsterdam,3600.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2085712789,0.146,2.2,,,,True,154.5,184.0,False,True,,,0,0,False,70.0,4591892,1,a1949616702,,2,60.9,
43,2,Avondloop,4464.4,1454,1468,5.3,Run,,1946586257,garmin_push_3139261869,2082590140.0,2018-11-04T17:40:18Z,2018-11-04T18:40:18Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218965, 6.575218]","[53.223467, 6.570191]",Groningen,GR,The Netherlands,53.218965,6.570191,3,0,0,1,0,False,False,False,True,only_me,False,,False,2082590140,3.07,4.8,,,,True,157.9,176.0,False,True,3.0,-1.4,0,0,False,39.0,4591892,1,a1946586257,{_ycIkvcg@hBkCeAsHcZ_vAaGvE}B{Ekj@vg@bDhNgInLlAzGx_@bdApA_B|IfC,2,81.0,
44,2,Middagactiviteit,2687.0,2940,2940,0.0,Workout,,1940101193,garmin_push_3131584793,2075860548.0,2018-11-01T15:02:23Z,2018-11-01T16:02:23Z,(GMT+01:00) Europe/Amsterdam,3600.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2075860548,0.914,5.2,,,,True,143.2,186.0,False,True,,,0,0,False,36.0,4591892,1,a1940101193,,2,61.4,
45,2,Avondactiviteit,400.4,3481,3481,0.0,Workout,,1938068914,garmin_push_3129128479,2073771546.0,2018-10-31T17:16:30Z,2018-10-31T18:16:30Z,(GMT+01:00) Europe/Amsterdam,3600.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2073771546,0.115,2.7,,,,True,150.8,181.0,False,True,,,0,0,False,70.0,4591892,1,a1938068914,,2,61.5,
46,2,Avondloop,10024.7,2978,2988,25.6,Run,0.0,1936233305,garmin_push_3126943246,2071889322.0,2018-10-30T17:30:07Z,2018-10-30T18:30:07Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.217886, 6.577383]","[53.22223, 6.572477]",Groningen,GR,The Netherlands,53.217886,6.572477,4,7,0,1,0,False,False,False,False,followers_only,False,,False,2071889322,3.366,5.4,,,,True,166.0,182.0,False,True,3.1,-6.2,4,0,False,109.0,4591892,1,a1936233305,wbycIsscg@xE_Fa]u_B}FxEyBeFkUbT_EmI^kCpHkI|@mIsRezAsJbDiC}@wQjRqBkAgFhCeCeBih@zz@tLf\_MhNnHz\lJbXbi@xa@|Y|y@xEzLnGqGbE~CdVkk@,2,80.7,
47,2,Middagloop,2913.2,737,737,0.0,Run,0.0,1928355556,garmin_push_3117359330,2063741347.0,2018-10-26T13:07:34Z,2018-10-26T15:07:34Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[51.434306, 4.353229]","[51.435051, 4.353264]",,,The Netherlands,51.434306,4.353264,3,4,0,1,0,False,False,False,False,followers_only,False,,False,2063741347,3.953,5.3,,,,True,170.8,183.0,False,True,18.5,17.1,1,0,False,31.0,4591892,1,a1928355556,kw|xHsfqY{CRzBtI~@gB{@iGaC^bCtIx@kBw@mGqAw@s@hBjAhHjALSuJuAk@m@lBzBdI~@sBw@cGkA}@w@nBbCbIz@sBw@aGmAaAu@pBzBfI|@qBo@{FcAkAeA`BnBtIdAiBo@cGaCG,2,82.9,
48,2,Avondloop,4997.9,3727,3873,7.3,Run,,1923254193,garmin_push_3111291813,2058507473.0,2018-10-23T17:45:17Z,2018-10-23T19:45:17Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.2188, 6.57503]","[53.234079, 6.576792]",Groningen,GR,The Netherlands,53.2188,6.576792,0,0,0,1,0,False,False,False,True,only_me,False,,False,2058507473,1.341,3.3,,,,True,108.7,157.0,False,True,3.2,-2.2,0,0,False,10.0,4591892,1,a1923254193,ekycIyqcg@AcCfCgAcIwVgB_Mf@_Aw@F^iC_A?qFcYeGuPqJ[mEgL`A{K_CyPqOnHmAkC_Bd@JbFwJpCmTjOfGn]cBrBlAlHsJbTqBxNv@nMhMhJ,2,49.2,
49,2,Middagloop,14642.6,9487,9633,41.9,Hike,,1918979106,garmin_push_3106172514,2054083781.0,2018-10-21T12:34:22Z,2018-10-21T14:34:22Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219133, 6.574926]","[53.218864, 6.574679]",Groningen,GR,The Netherlands,53.219133,6.574679,0,4,0,1,0,False,False,False,False,followers_only,False,,False,2054083781,1.543,5.1,,,,True,110.2,129.0,False,True,8.2,-3.8,0,0,False,27.0,4591892,1,a1918979106,imycI_mcg@wBl@gAkB}H_\sLvKeUf[eD{G}Ah@cM{]aFvAmCjHi@vH_BnBcBfUaKpb@rBtFOhFeFv`@_FpAJr[kNrD{KpPkH|Bwa@jqB|@dKcB`MrB|MtDzEjAxKlb@qVnBhAlMwDrQoOtQ{ItGeK`McDrLyIHwCfBvA`FoDrWyXjBwEUgE~FkCzCwL`@}NlX}SbKq@vFsKvBxHaCqPnEkGc@kLrBo@WsUiCiQcF]yAeUuFgSeFyMeCP,2,52.0,
50,2,Ochtendactiviteit,1786.1,1901,1901,0.0,Workout,,1913746203,garmin_push_3100102273,2048624601.0,2018-10-19T06:10:13Z,2018-10-19T08:10:13Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2048624601,0.94,2.0,,,,True,168.3,182.0,False,True,,,0,0,False,76.0,4591892,1,a1913746203,,2,61.0,
51,2,Avondloop,6412.6,1898,1901,13.1,Run,0.0,1908681247,garmin_push_3094177220,2043413345.0,2018-10-16T16:40:12Z,2018-10-16T18:40:12Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219078, 6.575441]","[53.222077, 6.574158]",Groningen,GR,The Netherlands,53.219078,6.574158,5,9,0,1,0,False,False,False,False,followers_only,False,,False,2043413345,3.379,6.8,,,,True,170.1,189.0,False,True,4.5,-2.2,5,0,False,80.0,4591892,1,a1908681247,}_ycImvcg@nAyBaAoKyYatAwF`FeBsFiKxIsE}L}HlKeGOeMzX_M`I{EnH_FzLaBrMLdMxOjLdSpq@nL~UdG{HjE~DjTgh@uCqAhGgJ,2,77.4,
52,2,Middagactiviteit,1889.6,2765,2765,0.0,Workout,,1906524565,garmin_push_3091491681,2041186236.0,2018-10-15T15:14:29Z,2018-10-15T17:14:29Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2041186236,0.683,5.2,,,,True,137.4,181.0,False,True,,,0,0,False,28.0,4591892,1,a1906524565,,2,58.7,
53,2,Ochtendloop,5034.1,1509,1520,8.1,Run,0.0,1897481651,garmin_push_3080590830,2031775996.0,2018-10-11T04:53:26Z,2018-10-11T06:53:26Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219205, 6.576361]","[53.229804, 6.567983]",Groningen,GR,The Netherlands,53.219205,6.567983,4,5,0,1,0,False,False,False,False,followers_only,False,,False,2031775996,3.336,5.4,,,,True,158.9,179.0,False,True,3.1,-2.2,2,0,False,40.0,4591892,1,a1897481651,_kycIgmcg@j@iBpBj@~G{Ii\o`BwF|EeBqFiVrTwDaLoCrAcAqBwD`EaBxF{EjMoQtMaG~MkC|N`@pMzO`MlWdt@,2,77.1,
54,2,1x20:00/5:00r row,4999.6,1197,1197,0.0,Rowing,,1895543533,35021258.fit,2029776010.0,2018-10-10T06:29:03Z,2018-10-10T08:29:03Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2029776010,4.177,5.3,,,,False,,,False,False,,,0,0,False,,4591892,1,a1895543533,,2,20.2,291.0
55,2,3x20:00/5:00r row,15010.4,3623,3623,0.0,Rowing,,1880139701,34928387.fit,2013800590.0,2018-10-02T19:26:01Z,2018-10-02T21:26:01Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,10,1,1,0,True,False,False,False,followers_only,False,,False,2013800590,4.143,7.6,,,,True,110.6,179.0,False,True,,,0,0,False,57.0,4591892,1,a1880139701,,2,20.0,281.0
56,2,Middagactiviteit,2354.9,2877,2877,0.0,Workout,,1877807263,garmin_push_3057196893,2011406515.0,2018-10-01T15:08:22Z,2018-10-01T17:08:22Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,2011406515,0.819,5.2,,,,True,135.4,180.0,False,True,,,0,0,False,23.0,4591892,1,a1877807263,,2,62.2,
57,2,Avondloop,4716.5,3407,3744,4.6,Hike,,1869434524,garmin_push_3047415745,2002691911.0,2018-09-27T16:43:27Z,2018-09-27T18:43:27Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.163875, 6.582853]","[53.163691, 6.582881]",,,The Netherlands,53.163875,6.582881,0,1,0,1,0,False,False,False,False,followers_only,False,,False,2002691911,1.384,2.7,,,,True,110.1,152.0,False,True,2.0,-2.7,0,0,False,10.0,4591892,1,a1869434524,eqncIyudg@yKe\~@kAeCuJ`d@}QnV{S|Yp}@nFzd@yDvC{GK}WiNsJlB}KpI_LgKu@kG,2,49.2,
58,2,Avondloop,6485.7,1971,1985,13.6,Run,0.0,1867178868,garmin_push_3044808241,2000373186.0,2018-09-26T16:02:30Z,2018-09-26T18:02:30Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219053, 6.57561]","[53.221045, 6.574755]",Groningen,GR,The Netherlands,53.219053,6.574755,7,3,0,1,0,False,False,False,False,followers_only,False,,False,2000373186,3.291,11.2,,,,True,166.9,196.0,False,True,4.0,-2.2,1,0,False,72.0,4591892,1,a1867178868,q`ycIsvcg@fB}Aq@kGkZmxA_G|EwAgFgKjIgF{LsHrK_Fg@{FfIsF~NiJ`FmJjL{GxUv@fQlMrKnFtJv[|}@jGoHhEfDxXct@xC_D,2,76.5,
59,2,20:00 row,4909.0,1200,1200,0.0,Rowing,,1865516494,34827456.fit,1998664823.0,2018-09-25T19:32:00Z,2018-09-25T21:32:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,1998664823,4.091,5.1,,,,True,174.2,191.0,False,True,,,0,0,False,59.0,4591892,1,a1865516494,,2,20.3,265.0
60,2,20:00 row,4922.7,1200,1200,0.0,Rowing,,1865456351,34827113.fit,1998603148.0,2018-09-25T19:07:00Z,2018-09-25T21:07:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,1998603148,4.102,4.9,,,,True,168.8,177.0,False,True,,,0,0,False,47.0,4591892,1,a1865456351,,2,20.1,301.0
61,2,Avondloop,2199.6,1436,1452,6.9,Hike,,1863230923,garmin_push_3040183807,1996328233.0,2018-09-24T17:47:33Z,2018-09-24T19:47:33Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.22682, 6.599359]","[53.218815, 6.574818]",,,The Netherlands,53.22682,6.574818,0,0,0,1,0,False,False,False,True,only_me,False,,False,1996328233,1.532,4.9,,,,True,103.5,113.0,False,True,4.0,-1.0,0,0,False,3.0,4591892,1,a1863230923,szzcI}|gg@x@u@e@hBfCxNu@|L~DlK~E}@`E|C|CbPfD~GlGta@bHtKhAbM,2,51.3,
62,2,Avondloop,7219.7,4659,4659,37.3,Hike,,1863230019,garmin_push_3040182598,1996327085.0,2018-09-24T16:26:56Z,2018-09-24T18:26:56Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.221915, 6.573372]","[53.226998, 6.599599]",Groningen,GR,The Netherlands,53.221915,6.599599,0,1,0,1,0,False,False,False,False,followers_only,False,,False,1996327085,1.55,3.2,,,,True,111.5,143.0,False,True,9.2,-7.0,0,0,False,14.0,4591892,1,a1863230019,}{ycIqzbg@uHzRuJkD}AvCqQ}c@wCjD}@uAcMe^eClBqD{F{GdWwG}D]gKkDgGi@qE\cJwB}GhA}DeK{UtAqGqD`@}@yBnDqH|A`C@oFkCiMlS_j@pAcHaA}I|FaDzArBvM}OjSkEvLf~@IrF,2,52.2,
63,2,Avondloop,7134.0,4945,5222,16.8,Hike,,1854985363,garmin_push_3030365089,1987758738.0,2018-09-20T18:04:01Z,2018-09-20T20:04:01Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218901, 6.57505]","[53.218925, 6.574967]",Groningen,GR,The Netherlands,53.218901,6.574967,0,0,0,1,0,False,False,False,False,everyone,False,,False,1987758738,1.443,5.4,,,,True,106.9,136.0,False,True,4.2,-2.2,0,0,False,13.0,4591892,1,a1854985363,gkycIuqcg@@wC~Bc@yH{UkAySoAKuF}VpI{EcBsMkCsIyFlEwAiF}J|IaBuByBsHv@}J_BuNkC{C_@jApAQZuDoHkl@c@wBqEhC`DnROrG`Gt]qC|D|CfJuHzNx@lBpCiA`EtKhLiKvHnBvJza@dElHd@~K`Kj^,2,50.5,
64,2,Ochtendloop,6067.9,1987,1987,10.7,Run,0.0,1851710581,garmin_push_3026482753,1984330838.0,2018-09-19T05:47:01Z,2018-09-19T07:47:01Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219001, 6.575179]","[53.22341, 6.570268]",Groningen,GR,The Netherlands,53.219001,6.570268,3,3,0,1,0,False,False,False,False,everyone,False,,False,1984330838,3.054,4.8,,,,True,166.0,182.0,False,True,3.1,-2.4,1,0,False,71.0,4591892,1,a1851710581,e`ycIqvcg@fBuA_AwHeC}F{Ec\sOur@uF~EoBuF}IxIyG{LmGpK}GS}LhYcRpN_JlVJrTrPhO`\`}@nChH`GoH`EzD~Nq],2,74.7,
65,2,Ochtendloop,6018.1,2795,2872,48.1,Run,0.0,1844918112,garmin_push_3018417085,1977295657.0,2018-09-16T08:53:26Z,2018-09-16T10:53:26Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[52.382742, 4.539301]","[52.390019, 4.534135]",,,The Netherlands,52.382742,4.534135,0,8,0,2,0,False,False,False,False,followers_only,False,,False,1977295657,2.153,3.3,,,,True,143.7,171.0,False,True,16.0,0.7,0,0,False,31.0,4591892,1,a1844918112,c_v~HsquZ{@lEjCtFmBpGyAxCaKtEg@jC{i@m]}y@{b@oKqYgH`D_OmK_C|NpAdJtQpGbK|HxpAjo@,2,68.5,
66,2,Avondactiviteit,1232.7,1907,1907,0.0,Workout,,1836511320,garmin_push_3008540573,1968645350.0,2018-09-11T16:33:06Z,2018-09-11T18:33:06Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,1968645350,0.646,2.0,,,,True,158.2,179.0,False,True,,,0,0,False,51.0,4591892,1,a1836511320,,2,60.8,
67,2,Avondloop,6434.4,2105,2105,14.0,Run,0.0,1830731291,garmin_push_3001639728,1962696895.0,2018-09-09T16:54:10Z,2018-09-09T18:54:10Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.21909, 6.575193]","[53.221181, 6.574898]",Groningen,GR,The Netherlands,53.21909,6.574898,5,5,0,1,0,False,False,False,False,everyone,False,,False,1962696895,3.057,6.1,,,,True,158.6,175.0,False,True,6.0,-2.2,1,0,False,54.0,4591892,1,a1830731291,g`ycIqvcg@`BsBe@iF{Z}xA}FrEaBkFcK|H{EyK_IpJoG?uMtYkRpOiJdZr@bPrOpMba@rgAnFoHdF~CjRgd@jEsP|B}B,2,75.0,
68,2,Middagloop,3995.7,1437,1437,7.3,Run,,1828464562,garmin_push_2999026374,1960306902.0,2018-09-04T15:40:16Z,2018-09-04T17:40:16Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218892, 6.575052]","[53.227155, 6.57275]",Groningen,GR,The Netherlands,53.218892,6.57275,2,0,0,1,0,False,False,False,True,only_me,False,,False,1960306902,2.781,4.0,,,,True,152.0,167.0,False,True,4.0,-1.9,1,0,False,28.0,4591892,1,a1828464562,ekycI_rcg@UiCxBSbHgIuYixAuG|DgBsFiTdSoUvSr@vFmIjNn\ldA,2,72.0,
69,2,Middagrit,50714.1,7971,8434,102.1,Ride,10.0,1814049397,garmin_push_2982107933,1945509732.0,2018-09-02T09:26:28Z,2018-09-02T11:26:28Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.213795, 6.574688]","[53.218858, 6.57483]",Groningen,GR,The Netherlands,53.213795,6.57483,23,3,0,3,0,False,False,False,False,everyone,False,b5474373,False,1945509732,6.362,11.8,125.7,1002.1,False,True,81.6,88.0,False,True,4.7,-5.7,2,0,False,12.0,4591892,1,a1814049397,eixcIwbcg@eE{IZeNcYckAvA}Gaa@_sBgAcNwD{Hea@sxBuAuFsAYqLyo@gQon@rCqLxAuuKe@shBfBwYbSceBzr@ijFwPih@iOyXeFmU{M}_@fDcJ{KaGiPod@cGu\}@}]{BgMl@aXuV}{@}_@egAOkZ}CrADaB|@UaA|Bb@mCk@zE`@wDzB\ItX~]hcAnXz~@h@vE{@hSvBpNhAj_@|Fh[jQhe@rZzLna@jd@vPpM~M}A|EmMnv@xbAj{A|bB|Ujn@`Lda@xWvsAzoAdB`BxGzJv@i@zl@ge@vqEKjOlBn^]jM{z@vzGkUjj@uHpb@wMfh@oLhTiBf_@uBzLmVfj@{ErGecAlw@c@pBrCvOyN~KoJvBqBvEfC|InAbOg@hHx@~JiZvHaCzFyTdL`Lnj@nJdZ,2,,
70,2,"Oslo - Copenhagen, dag 5",83318.9,20838,25245,440.0,Ride,10.0,1803138283,garmin_push_2969521055,1934313884.0,2018-08-28T08:06:20Z,2018-08-28T10:06:20Z,(GMT+01:00) Europe/Stockholm,7200.0,"[56.241539, 12.857245]","[55.723045, 12.561603]",,,The Netherlands,56.241539,12.561603,2,14,1,3,0,False,False,False,False,everyone,False,b5474373,False,1934313884,3.998,12.2,82.4,1717.5,False,True,113.4,157.0,False,True,52.9,-28.0,1,2,False,65.0,4591892,1,a1803138283,qtgvIwdnmA~MuA|E{OlM~KrD{OnDe@lyEfp@t|Alo@dEk@t@mIc@tIpZpElFpM~m@vi@t\NrW|f@xlAnh@nXhSnPhZ`o@jQpiAlcAjd@rTb^l\fuAxh@rPr[dJj]dP|pBtImLnKzByB|v@vKfObN~d@d_@|c@l[YbIhM`FzUpJeLnKtTrDmH|NtKgBvfAnEvDDrSn]pn@hNlDp@vKxSzQrf@mJp@vJiN|SjFd_@|BaAwBuHxHiBu@iEpHkJlEnBtKcMpBfB`A`JgKeCyOb\lFvTv]tJtUjlAlC|w@[rjF|CzbAjMxe@dJnH_CpAyXyl@aDlM{ArCc@}FnChGcFfAbFyBoBRvBsCy@}E|E{CpZ`l@`AaDyGuFkNqb@JjIlJ|VrMdLaI}IyNuc@bP|i@r^tOtmAx`Ahk@zpBrs@fuAvi@v]bJ|MxJt^|\v`@|pAnf@`eBjtApt@pOfb@u@fjBzr@|LTrKeHlp@u}@~VcNdm@uj@`rAws@r[wHh]wXhi@cCfSwRhIo^fd@if@xz@mh@pbDuPNbQAgElj@wK|n@k]xDwNbQcR`YeFlk@cZhWc@n[bRxNz@bRsHXwJ|OeG|N}WpXk@h\qNnWfA|p@ph@`DlPv~@bkAnW|K~c@wI`SxE{F|jAj^lI,2,,
