,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_watts,kilojoules,device_watts,elev_high,elev_low
59,2,Heerlen - Luzern dag 5,84419.7,12831,21101,1081.8,Ride,1071909716,D30440F2-DE37-4839-82DE-A1FA44E02600,1175802820.0,2017-07-07T06:23:24Z,2017-07-07T08:23:24Z,(GMT+01:00) Europe/Zurich,7200.0,"[47.550554, 7.833603]","[47.078464, 8.32164]",,,The Netherlands,47.550554,7.833603,15,18,1,2,0,False,False,False,False,everyone,False,b5474373,False,1175802820,6.579,20.6,,False,,,False,False,7,2,False,,4591892,1,a1071909716,}efaH__yn@{IvFqAoHeD}eAlJcd@cLoMz@gJ}Hue@gCwaA`Fgb@cBoZ|I{iAnKm]~Beb@~\qaBnBob@{@mn@~Nqt@Zc^rK}gAu@qa@nUq}AlSer@sFi]`Ycx@by@s{@|CmPjP_IxP{TbLtBfWgVpDYtElNde@csAbCsk@wEcn@p@af@dPkwAb@uc@fVui@tKs|@db@q`Bi@_r@tc@_eArHox@tf@`C~RnKlGaHtL_g@`]mg@hRvI`K_BbDjH~TtAbe@qZ`FxA|EasAu@{n@d|@nSdgAuXj^|MpDeGKtDxQ|S|g@wc@xXaa@`T}@fKaMxWuKv]HjDfJxFPkClH`FlMzDuFpJjA|\dTzf@rJ~vArt@`pAbPfU{JjqBcwBrj@sWr{A_pAnaFob@jJ_TtZo[|cBmvAju@q`@~n@meA@cGpJGtGiHnJse@`HaFtCE|Hxt@jZ|Enc@_Dn~AqbAlr@uq@`OaFhi@}k@nmAct@mOcy@pBiR}F`EYmOhLsu@ns@czAdcAiXneAa@dGi@jKmN~o@R`PcNx`@cKz\nc@j{Bh`Ajm@bMpGi\tJ_H~CfDjAqEiAwk@,2,10.0,147.3,1890.1,False,594.5,289.0
60,2,Heerlen - Luzern dag 4,136982.0,19924,29191,565.8,Ride,1070986869,37C8F54E-61CF-4878-994A-82CDCCBA847C,1174872583.0,2017-07-06T06:32:00Z,2017-07-06T08:32:00Z,(GMT+01:00) Europe/Paris,7200.0,"[48.409206, 7.706666]","[47.5571, 7.815034]",,,The Netherlands,48.409206,7.706666,12,13,0,2,0,False,False,False,False,everyone,False,b5474373,False,1174872583,6.875,12.2,,False,,,False,False,1,2,False,,4591892,1,a1070986869,o|mfHse`n@`d@owAta@{Gxt@lQ`nAmAv`Aq^zjAwcAb{Bci@df@pDzUdO~Tt]hj@fgC}UdZLpPkGrBzHmCi@oOjVaYjd@lfClSx`@jk@vl@rb@zKdVb[vObElzAoHduDhe@z~@tY`_Apm@nhAlmAddCplAvf@la@vkA~xAjl@fzAfIbw@joAlh@`bAzJrfBbv@xl@gC~}@ka@bb@`Cv[rXtVjmAt|@pXbdCoYp|ApFjsBw_AjWyApZnx@}AhKf[lDaTsfA`Us`@gAsPxJ_BlD{KjHiv@vZqi@lt@_Mx_Aet@bCmi@li@uAtv@tLfj@zXhvBzeChFnUbu@xs@~l@|]b`@aBr\~KzUfZ|o@pPrc@w[~eBh_Ahh@nKvdEeZvfAl^pJ~QcAaLh{Ajf@frC~hB~Uvn@fW`KiOjg@eAiJwBnCpCzAnTwg@~pAmSf~@~Dra@aLfF{CnAek@zMgRpdAqh@`c@mErg@tNppBztCrg@dd@vU`DhhB{i@|uA|PhwA{l@tDcQnUcUt_A}eBt~BayCta@u|@~^}NlTuf@di@mFtTjQnP|g@|@gEcKmKh]qj@_@cK_WoIfC{d@n`AnFzd@kXOgf@hJ{OvFux@~z@c|@wC_ZhDcj@ln@syAbV_eCeEqsA|Rcy@jWghEcMq|BsWonAoZotCoImQzKkYiHmp@`OmLeTkvA,2,10.0,119.6,2383.1,False,305.0,145.2
61,2,"Heerlen - Luzern, dag 3, -20km",161800.0,23189,34477,668.5,Ride,1069421083,3929F237-8779-49AD-B815-596D4C251044,1173286910.0,2017-07-05T06:27:02Z,2017-07-05T08:27:02Z,(GMT+01:00) Europe/Berlin,7200.0,"[49.446049, 8.431914]","[48.409394, 7.705969]",,,The Netherlands,49.446049,8.431914,7,9,0,2,0,False,False,False,False,everyone,False,b5474373,False,1173286910,6.977,10.9,,False,,,False,False,4,3,False,,4591892,1,a1069421083,wlxlHmzmr@`h@yXyH}pAnVye@{EwwBpj@mwBmMyeAz_@bKtOtn@rQzKdgAiBllAzmAbVxpA~n@n}@nvA`B`t@s~@lm@pf@ftByCxn@zfAliAdf@~SkFzC|RsL~JIlVtYpj@sJ|_@|W~TVd`@z_@tAnl@vb@tzDxbEzw@faAdFbbA`f@pq@hcAk\dA_Z~w@krAuFn^vJfIvQiVhFeq@kf@wBwK`OrFcN~w@`Ch\eRYwVtu@_JlaCbWht@~bAbnCp~@~Nr@hIgc@fcAfIv]nk@jyEdZvyAfbAnb@re@lNjo@vj@bY|Edw@oYnP_Hvc@rTdeA|mAvzBtg@l\~{@_Lbb@wmAxTmfBnfA|UgDf}@|Gtp@p]pd@bK{Jnb@ba@naCc^zo@t~AlRhcApS}Sdl@dtAj\dfBuHxZl]jp@xYpxAsHxLlNbfAd_Ap{@DunA`zApcA~rAd`BqDnKjNeCwFds@|m@~{@zSxv@|h@kb@zz@z@`}AflAlQjlAj_@|k@|VtfBj`BdyDl\xCv|BnwCjhAxxCdn@`p@liAla@nWjdAhaAkl@rk@fJtOrWdp@peC`ThTkKzk@~gCfzFft@ze@l_Air@vi@d@pYeXvIhKze@y]jr@rm@zJj}@qBvt@o\`c@qYfBlo@bf@bElu@hbAbqApEfWoFtLtcA~bD`fB`uBzoAnuD`q@xVv\_JhYvq@~|@~ZdfS~oFjcCfWjaKn~CvBaM~`Bke@,2,10.0,120.7,2797.8,False,154.0,88.1
62,2,Heerlen - Luzern dag 2. Tip: blijf de Rijn volgen,153394.0,23105,31598,1240.2,Ride,1067770380,85B740EF-21D1-412B-B54D-59976AA4AA29,1171618064.0,2017-07-04T07:00:10Z,2017-07-04T09:00:10Z,(GMT+01:00) Europe/Berlin,7200.0,"[50.286586, 7.603061]","[49.445915, 8.432209]",,,The Netherlands,50.286586,7.603061,10,11,0,2,0,False,False,False,False,everyone,False,b5474373,False,1171618064,6.639,14.2,,False,,,False,False,6,4,False,,4591892,1,a1067770380,cr|qHc~km@vN_mAjTsLf~AmpDhg@_Xd_@pEbXtf@pGf~@sTtmEdE~x@li@`mAde@xFz\km@rM_xBve@_`A`}@ab@vv@qjBbs@si@dm@{H|q@rSx^i[rn@y_CvCyuBhR}fApkAefAz_@iwApp@h@d\{kAp_@aO|fAdiB`[vB`jFgvHnlBBpi@iYrf@i|@zx@mdClcAosAxoAm~DzZ{[frD_v@fm@maA~SskAcCw\h_CwdAjYrHf@{`@`X}a@t~DyVf`Aiu@{@_QjNgAfTgh@h@g`@pTeRmJu\~T_GvQqfAh`@_En]gz@xShBzd@oe@rQu_B`p@bDzhAevAjTkmBnNvFdNe^lFk|@cKauAtaBcwAzv@n_@q@{kAdb@cl@[sStb@gYYqQhw@kcAuMofAjv@pEvnAsU{BmY|~@rBls@shA`G}Us]spBpOuJa@iLqc@_oBpIqLuAsv@xNkbBhy@{xBrCwr@bJsBd@oa@rYkbAn{BkjAbhAjd@~`Agh@rLub@liB_wAzLik@|r@g`A~mDio@eCgiA|KunAlQeYzR_sC{K{G|Cez@f_@zIdJ}Zf_@iR`_BkuDth@`MaAk_@tdBe[lV{o@~m@g[l~@bm@jbAfFz]aQ`GtT`j@eDl[zeAhw@ul@ds@iPhXftAhbBrtAfNtb@h]ylAfUlGoJsBn@oT`d@c_Gj\wTzsBbfBtS}e@`XnJt`@eq@,2,10.0,126.6,2924.1,False,208.0,65.6
63,2,"Heerlen - Luzern, dag 1",170734.0,25452,37492,1367.0,Ride,1066125725,098792A5-A845-45BF-8310-63A61058839D,1169955740.0,2017-07-03T06:09:00Z,2017-07-03T08:09:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[50.877111, 6.075517]","[50.287431, 7.602612]",,,The Netherlands,50.877111,6.075517,8,17,2,2,0,False,False,False,False,everyone,False,b5474373,False,1169955740,6.708,15.4,,False,,,False,False,0,3,False,,4591892,1,a1066125725,}|ouH}rad@tIg@vJcZ_R{Xfv@an@rAwKdIt@Aub@fLsW|w@iY|Web@jZoH`MeSdMm|AuE}_A`Huu@zb@ee@jTejA|b@sg@vZmlGuCqsEnb@emCuH}IgOsoCis@e~Ar]w^}Es_@j^coBtNmW`ZkuC`XeSj_AowBu[kfAvh@mbCaOs[pW}u@yQml@rL}_AI}v@_h@}x@wTgsApL{Vwb@aeCmNuyDiMyl@jT}o@dAwhCqHya@eLF_VacBiHa{B|MiBk@uvAz`@YvWg{@nc@oxE{J{{FfM{HiIi}@n@_{@tCaaA`OdBvGyfHtv@qtAd`Akn@lPqq@rCxEqEoGlFbHiC{DvQk`@hp@{z@fAwLoHoJvJmQ\c`@w[qq@ve@obCgKsnCp\ia@tb@szAd_@ok@zDq[vTrFz^ujBjAcj@~ZwgAmRsR|I}\aO_iAlJcbAmz@}~Av\ohAxNuiA~@_b@}IbFeAcWoHeEnEubAe[|Eo`@iuAmc@yw@tGqOqGkGxBoMza@ei@rwCcfAhi@_dAfa@umChm@}uA~h@we@v`Ben@~iEm`Eh~AuBxs@oV``AdObaBu^jb@dZdh@{I~v@ykA~^usE~e@qjAno@ai@pwA{XdsEssBj{CavCnI_]vzAkpB`dAee@jx@qiAd_@}fAhe@wrCpNsrE}PoJtYon@~zBibBrf@o{A~DyvCwU_lBad@_dBda@qlDjRkv@`q@ubApf@mjAt\zJzt@c}AnV{JnxAphAfWeCpq@xVn~ByI`_Axc@mGkIfcA{FrhAik@baAeu@ni@eiAqM`x@lCdNeHpI,2,10.0,130.6,3325.2,False,210.6,-263.8
64,2,Proloog,9350.2,1660,2016,121.7,Ride,1064738343,9BB4F57F-E8F0-4AD9-82CA-522A856AF437,1168552643.0,2017-07-02T19:17:33Z,2017-07-02T21:17:33Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[50.88748, 5.981147]","[50.877648, 6.075571]",,,The Netherlands,50.88748,5.981147,0,6,0,2,0,False,False,False,False,everyone,False,b5474373,False,1168552643,5.633,12.3,,False,,,False,False,0,0,False,,4591892,1,a1064738343,w}quHceoc@sHlBiAqTwBQ}Fqm@kKml@e@eMuT_~@g@gXrG_BmBwb@x@ai@mAki@hEgb@jGgUoGyz@`Ega@lIuXtPuRhJ{ThA{@~CjIqDqJvKuTfP_OnQsUfGfOTdFdEzC,2,10.0,128.5,213.3,False,151.0,95.7
65,2,Middagrit,40902.2,5175,5536,104.3,Ride,1045885487,00611CCE-7C75-4E52-A8B2-48131588962C,1149312720.0,2017-06-20T15:18:10Z,2017-06-20T17:18:10Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218834, 6.57481]","[53.218858, 6.574903]",,,The Netherlands,53.218834,6.57481,6,8,0,1,0,False,False,False,False,everyone,False,b5474373,False,1149312720,7.904,13.4,,False,,,False,False,4,0,False,,4591892,1,a1045885487,onycIghcg@uBaBgEcPwLnF}Oh`@iUf\yJjYkJ~i@tIzy@oMtFqPzMc`@xLsK~NgM`K{Sd`@iCK{h@|gCqEvEFhNqErZkJzpAaSsK}PkDeLcUyHaFq^cEsL_JwY`EoFzMwHhFqYLmHsd@sD\|D\`Gxb@gQEwEtGs`@fH{BoEmD|@s@eGaJvC_BcI}Jp@}AqF`@eFgLcq@qSrPqF_MuTzFkMnJgONoOgfAcAq]qQwO__@PeBvG}BeCkC}UdBsSnBkAcC{A}@eOqFkQ{AmNAuKnEad@qA_TBu[{B}Nk@}Sz@kYaBog@pAqWqBol@tAsXa@w^|fDkj@bCqG|AjFrOyCrB~\vLm@F_FxFwAAsYtiC_`@dGvInh@zb@tAw@lq@rg@|e@zIng@vk@b_@l]zDdGqAlIfGpIpb@tVb@sAmCuHlOct@pZnx@dR}WxRif@vLiE|DrO~CgB,2,10.0,147.8,764.7,False,5.2,-6.0
66,2,Ochtendrit,52869.4,6345,6548,128.5,Ride,1032826693,CE111C9B-3341-4B8F-B21D-2634707BB541,1135890684.0,2017-06-12T07:29:57Z,2017-06-12T09:29:57Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218423, 6.573689]","[53.21884, 6.574756]",,,The Netherlands,53.218423,6.573689,22,7,0,1,0,False,False,False,False,everyone,False,b5474373,False,1135890684,8.332,14.6,,False,,,False,False,11,0,False,,4591892,1,a1032826693,{wxcIcccg@xB_@dEfKjEmChFjRpOmEdMj_AxZ}JpCtEbMIvLfHxAiFzTUtXaOpKO`F_GjJ}@`EmEnHeX{@_U`FmHjMbDzCmGdFH`BwJrHRPgNxKU\uIvC{IMaJrDqIdM}B~BrHfPA|FhPtGha@p^d|AaAfBzBhc@hH`{@Sng@~@rU|CzGBpc@rf@jlCwCxCfHtl@Kf[qBfC{@vQ|AnYq@lRzBbL`KzqC_AxRvC|CdJjs@hR`r@hP|THvHrZdEhu@pTpk@dFzCzB`GjQnPpX~MbJjPvR|M`HrWzXzD_@lGvImg@|uBUnQcLtTmCuKkRi~@sf@waBim@dq@_Y|b@eHwEw_@|JwRdLqs@iB{AiFmEQ_s@v@aSrC}G`IaJ_Gm@vEjBdN_@rGqKvYuDjTsAeBsDjBm|@J_H{XcBw`@iDwJwXk@{FsZ{@oOiOca@iWo`BaBuSoEaDsBey@gKqeBcUa}A}Ecm@gKow@h@un@_Se@hN{ExBsw@vOg_AsBcFaEe\hF}FwT_wAaDiDkFh@_R{nAcA{WwBgAaGqc@uDkA}AiN{GaEzEkD~CgKZy`@u@uNwFiQ{EcLyC@,2,10.0,162.2,1029.4,False,10.0,-4.5
67,2,Middag loop,8027.1,5840,11616,15.1,Run,1022370292,D6CE2D05-2C83-4BF4-99DF-C1BF4E58057B,1125257501.0,2017-06-05T10:29:49Z,2017-06-05T12:29:49Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.423684, 6.490881]","[53.423483, 6.491046]",,,The Netherlands,53.423684,6.490881,0,6,0,2,0,False,False,False,False,everyone,False,,False,1125257501,1.375,2.0,,False,,,False,False,0,0,False,,4591892,1,a1022370292,_iaeI_wrf@gAj@l@nk@s@zBuf@uVu[hE_WpX_UbN_JzJeEt@oSeMsN{XcIsHzFqWjIqUdViKlWmRjGpBf[`W~^aE`h@`XzBI`AkD,2,0.0,,,,-0.6,-6.5
68,2,Middagrit,35828.5,4147,4187,83.5,Ride,1019255135,9C01E282-505F-4977-A7E2-03E3AD025344,1122043575.0,2017-06-03T14:41:46Z,2017-06-03T16:41:46Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218323, 6.573142]","[53.218911, 6.574697]",,,The Netherlands,53.218323,6.573142,28,7,0,1,0,False,False,False,False,everyone,False,b5474373,False,1122043575,8.64,13.4,,False,,,False,False,14,0,False,,4591892,1,a1019255135,mjycIwubg@yM~KsEfZdRh`AxEy@bIll@pAjGdHuLbHbl@VjO_@xQ_Fl]yDpxAcHxo@_Lrq@d@xEhQn@jJls@_AxH`BzWqJlCyCcD}HjLcIfD{DqAqGuIkGvLgGfAuFdH}GOeHrEmGt[eBje@dA`]_CpNx@~[pCfYxGhSnBjPtElKtB|Vc@~D`JhSb@fLdEhQbG|GhExOjCn[dOrd@zBpW|Inc@LnUgEpRC`KpHpV`@hWoDbKeSrIc[bTcx@|w@w@|Dq]xD_\m`BaFeMSyK}GrAkFqGxAiXeLed@A{A|JgLdMaClAmFsRo{Ap@_DyEwaAuHin@cBms@`@qW~Daq@zWcvCfKuk@vAyBr@_N~Z_iB`K}^fDo[~AyC}DwCoAwF~BkFq@gK|GuDnGwJ|KiCzMqJEyBjCNbLcIzQgUxAuDU_EzC{@tEaJbA}N}Ae\pEa`@uBVcEmNaIc`@m@wJdEiSrMoJ,2,10.0,182.9,758.3,False,9.0,-4.0
69,2,ERM 2017,87886.9,14487,14785,201.8,Rowing,1009377460,exercise-2017-5-26.gpx,1111876878.0,2017-05-26T20:14:50Z,2017-05-26T22:14:50Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.31583, 5.935013]","[52.980912, 5.451138]",,,The Netherlands,53.31583,5.935013,2,4,0,1,0,False,False,False,False,everyone,False,,False,1111876878,6.067,33.6,,False,,,False,False,1,0,False,,4591892,1,a1009377460,}fldIydfc@zR|lAhH|I`_@luAvlAr{DhEr[r^xzAjMvy@jYbTv_@tb@fDKvCie@a@_IbFalBtZm|BxDaVjAeBnC~FnyA~xAb_^bw]pEnNfPlVxu@ha@jXns@pb@nyAdp@iWjM`FrFjRtErB|LzPfL~Bhm@[bL|Jd_@pg@|SpM|HxI~K_RbFrQlM|IfDhKKnCgDbEpDbUS|V_DrFgDo@y@tFjS~n@foAt}CzEiG~C}KbHsHd@qD_F}FzzUhlHzBjCrBzJjg@tu@fp@bsAl[pc@xq@l`CwX|e@cCxHwa@ll@eNhj@_EMoN~j@uQ~[{C_@aSqUeHtK{pGddPgLyd@k]fs@cHmEfAwHvEsJLkQqA_VyGsa@dAeKoGwKoFqd@GuUtCi_@qQef@HuFuNgi@aSUaGzCme@rr@wGjE{J}OsJqGgJyQai@`aAaD_EoE}Z{ToYwEk[xBdD,2,,,,,10.0,-6.3
70,2,Ochtendrit,38988.9,5077,5238,24.6,Ride,995269959,CF167ECC-35A7-4D32-8DC5-05022248AAF0,1097372887.0,2017-05-19T08:36:13Z,2017-05-19T10:36:13Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.211245, 6.578789]","[53.218853, 6.574823]",,,The Netherlands,53.211245,6.578789,0,5,0,3,0,False,False,False,False,everyone,False,b5474373,False,1097372887,7.68,16.0,,False,,,False,False,0,0,False,,4591892,1,a995269959,gywcIk|cg@lMkMzJvPdDtXvFBpa@o^d}@qb@hSeNj]ua@~Ucd@pVaRhHgOpIqJjtAg}@fGmF|JiRpU{Tte@uH~l@yU~ObBzMmZnEsa@lEmToE}Rs@{Ot]}m@zCaHJmHxOeSjM}WrLkK`Qa]`b@u`@l@mCi@oInFsR`S_FtNgQ~NeK|PVaR}y@ol@wm@{Vs\gJ}Twb@sg@}o@s@yn@_Mi[_BiRjBg~@eAmuA`FoDwCmIoU{TkHgRxiBbB|z@o{@h{G}V`n@aG`_@}Mxg@_MhUwDhj@yV~l@cHhIsaAru@bCfRoN|KsJ`CwB`E~Ffc@s@xL`Jxc@mMjYsWz^?vD,2,10.0,159.0,807.5,False,16.5,-2.3
71,2,Ochtendrit,82255.5,10620,12091,33.1,Ride,983880269,5643505C-5255-49BB-B957-6D310AF52FAD,1086308895.0,2017-05-13T07:18:22Z,2017-05-13T09:18:22Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.20113, 6.536147]","[53.201155, 6.536319]",,,The Netherlands,53.20113,6.536147,10,10,0,5,0,False,False,False,False,everyone,False,b5474373,False,1086308895,7.745,15.0,,False,,,False,False,8,0,False,,4591892,1,a983880269,azucI{q{f@yWhUgIj@nEbwAu@fLcL`P@fh@sl@xc@qxBhFaEzCkFhT{b@tJj@kHyGs^iKeKsIuUmPiq@dr@qm@uJ{b@{SzMmDiQmGbCR}ToEgGr~@mzEiHiHaFbEg^yGgYyTsP`Rok@vKSub@zEeCX}eBlEeTx@qtArKo@tC}vA||@gXr`B{}@jFwTnRkZdz@k_@|Ye]fLyq@bNlElHnjAhk@ehAcB_\tL`DlEgM`[`dAhFtG~Od{@hIcc@jT}g@fz@iyGqA_x@fR_mBvUhIpH~TjF|DhqAyEWjhAtTrg@jI}KfRK~@{ZdEf@_@xWxEfECmFFrGNuCoEsANsZj]{YzCen@bbA~Nvm@v@xd@zh@jJfVpU~Zbn@bo@hPjx@sQ?m_@h^cQxCgE|JJvQwBbFyNnK{JyCgNrLgNtYu^rSeJh\ae@fPmYl\gqAhk@k`@|[lB`MhVv]nTzILbGgIpCrG[tJtMrNoPxG~_@rTtZ{DzVcMjNhHxmAfXrw@dLkBxOp_@aMtP_Jjg@zF`q@nKfj@jh@sJvFzNrN|cAk`A`c@yGkMcj@p[~Fbr@oF|WlEtO}`@c@qJjLuu@iFsH}zBeL`J_WzCiG_r@uXpFmO`_@aUrQ~E_AvC~d@o`@j_@aBsc@gDeB_OhL}Ot_@mw@zWwEoh@ej@vC,2,10.0,155.6,1652.0,False,16.9,-6.0
72,2,Middagrit,77525.5,8931,9286,10.9,Ride,980147824,E697CEE1-6808-4371-B4A6-8F2CA7A68C4F,1081845435.0,2017-05-10T15:47:15Z,2017-05-10T17:47:15Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.212943, 6.578537]","[53.206573, 6.557755]",,,The Netherlands,53.212943,6.578537,23,8,0,11,0,False,False,False,False,everyone,False,b5474373,False,1081845435,8.68,12.1,,False,,,False,False,10,0,False,,4591892,1,a980147824,{cxcIyzcg@aI`DcYeqAMkTqkAkbGu`B~}@w~@`Z}CrvAmKvA{@rtAoErRUjfB_FdCW|c@uk@nKqq@uAun@uZuKkCwElFyE{K{x@sTwgAeCeQqmBsgC|b@p@njE|EblAiEpl@rKvu@hGrDuG`@gApTrBdRlC`EhBqH``@GlPvOlA|^pO~dA`OSdb@mRlGfM|ScPvN~aAb@h[q^|H_Xlu@yc@xj@cApLlE`^_MxShApRvJbAvFpVbNkHpWtJ?xc@bKtJ`Bzo@oPzcBsKhXzL~wArOpZ|CrYj^xJv@`LzU{F~ObU|Pia@nEvIn~@`NnD~Gje@sPxMtGbUyU|h@y@r[eTfBzBrJ}P{a@atGo@y{@bEmvCyGs^bOusB`UkLv_@o}@|DdEfA|Q|Olf@|NhQ`Hx_@}@|Gnf@kHrIzMjFb[lPnRzGtb@vHmJhZwJvG}LzL`LvSiQhNdA?mRjHFzCpHz]yPhSLNnZ|@qPzLoRjOmE|IyZzUyQ|GrAxAbYjx@dA~j@je@~ItUdVhM`CiZnRfD{@uoBoKie@cYfEkZefBqHs{AkE{@aM|JwPj`@cx@`X}Dih@y[vBkC{I{FaCcc@quB,2,10.0,170.6,1524.0,False,8.5,-6.0
73,2,Middagrit,54196.5,6996,11325,10.5,Ride,969538240,5D1F0384-8F83-4030-8EDD-4C099B678791,1070706364.0,2017-05-03T15:43:13Z,2017-05-03T17:43:13Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.212966, 6.578684]","[53.240908, 6.650458]",,,The Netherlands,53.212966,6.578684,0,8,0,6,0,False,False,False,False,everyone,False,b5474373,False,1070706364,7.747,13.5,,False,,,False,False,0,0,False,,4591892,1,a969538240,_dxcIw{cg@sH~D}YwrA|ByGhZyI^aL}BmVmCsJhDwADcFrJiJzDu[bHiFjBkEkH{QGqEpByInLsQyg@iwBbA_DlLcIzRa[dI_GsFujAoO{FfJup@\_z@wQqnA}Hys@tSkg@vQ}AyTgmAi[axAwKiWyB_QaHqLeFedCp@cHxIoNt_@qqA}Yq\ya@{m@oPug@}NcXo[}hAsG}LiIyW{Fk[oAm_@wBcM`@eY}Vc}@w`@ekAmIUGmrA|CsViDvUAftAau@h@yMtMoO|Xwz@x_AsO~J{K^gG_F_h@C}QuPiLcEsd@o^ou@iF_CyMiJlCiOmDkBvH{ZoOiGeFgBwEkCBn@t]pJlIt@zm@kDzLqNuOcCd|@nBzPKrYtBdb@nP`wB`@~`@zDjM~J|yA`Ad_@zErZUtQjCpKA``@dExc@`A|[}Ije@LdJpClO`OG`IzHxH@zJva@dM~H`CvHpOyBdJfFzDbOxIxP`JvIpm@|eAnFzFrIhB~FfH|{D|sGzHdUfHhMx]lg@,2,10.0,142.5,997.1,False,5.0,-7.3
74,2,Middagrit,62587.9,8334,10228,14.1,Ride,963079162,1A903653-87F5-4D2B-ABAE-8ECA1A4BB037,1064042796.0,2017-04-29T13:16:02Z,2017-04-29T15:16:02Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.229756, 6.557335]","[53.21881, 6.574917]",,,The Netherlands,53.229756,6.557335,29,6,0,1,0,False,False,False,False,everyone,False,b5474373,False,1064042796,7.51,14.4,,False,,,False,False,10,0,False,,4591892,1,a963079162,}l{cIiv_g@sDpPcMdG~E~d@i`Ahc@yXdZmUxa@gC[qRjk@mMbB_L{Jkw@hiAaQno@}ElCjHdYd@bg@kv@_X}XjEcOrTgm@RwErGi`@hHiIsCo@eGaJ`D}AiIgJjAl@`]uNbGwDrb@~I|c@c@fg@pD|}@hI`UyAt_@kAdPuVnf@{QfyBde@LfOhLy@|rB{G~RuA|o@}K~k@]paAgJnTcPzJ{D~`@XtX}MtGcAxJeRhXix@kAur@wOqFtHuBvYbAv^pGpFnChYkKvz@qB|}@rIzWyGh`AoJoAWdVbIjGj@kG~@tDy@aEQ~Lr~@hwAzn@tGve@{rAxPlKbMsKxQtWfJtA~n@s[`ExBdoAay@xf@jDbd@oXnd@zGNiqAyKm|Ad@yj@qFsl@pUagFnn@{vAmJ`P`C`HrXyGgBsUzl@yg@nNwEiRs_BoDkgA}H{o@_Bi_AtFsaAlZo}Cz|@a}EgGgLxBmEu@cKl}@mm@fRyU`AqL~CEhFyLg@_k@`Ec^iB`@eDsKwKkn@`EoSbN{J,2,10.0,136.9,1141.1,False,9.0,-6.1
75,2,Middagrit,37624.2,4894,4908,12.0,Ride,960132021,2F364966-8F6F-455A-9114-B54D8F56EB45,1061023745.0,2017-04-27T11:49:02Z,2017-04-27T13:49:02Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218943, 6.574736]","[53.218806, 6.574832]",,,The Netherlands,53.218943,6.574736,4,5,0,1,0,False,False,False,False,everyone,False,b5474373,False,1061023745,7.688,12.5,,False,,,False,False,3,0,False,,4591892,1,a960132021,}wxcIoccg@dAv@pE_H`JhS~BxL~NaFrMp_A{AbBJxPmYlMuKq@{ArSsA~Az@|Fe@dKpF`^fAj[c@hPoErYuDvxAaJzy@zBrD`Bvk@bKtv@g@~KdI|A|AdCfS|`BTxNxDjKb@jh@lCdDvJraAtL|v@zFfFjV|{AWtCnKzIbFDdBhw@c@_G_IVkpBr]XlLgFpAQfPuE|TTpLdGbO|@jHOnTaCrFuf@~VebAr`AWzDm]bEi\k_BgFkLUaMiHjAmFcHjBoVyIk^`FiDr@aEzN_A|@zC|G{E}CsRpCcC_CnAqCyHwATmPipAh@_DyEcbAoHml@_Bsw@ZuUrE}t@vWwsCvJaj@xAgBTyJf]aqBdIyXjDs\bGgMUoFfTaKjDoEti@_Us@mLlGmDs@qInBkAAaEfLgQ~LoXuKc|@aAgDmB~@cBsFeMeq@bDySfNoL,2,10.0,142.4,696.7,False,9.0,-3.1
